9.912999999999999590e-01,9.912999999999999590e-01,9.912999999999999590e-01,9.912999999999999590e-01,9.912999999999999590e-01,9.912999999999999590e-01,9.912999999999999590e-01,9.912999999999999590e-01,9.912999999999999590e-01,9.912999999999999590e-01
9.912999999999999590e-01,9.912999999999999590e-01,9.903999999999999471e-01,9.903999999999999471e-01,9.899999999999999911e-01,9.899999999999999911e-01,9.906000000000000361e-01,9.900999999999999801e-01,9.899000000000000021e-01,9.910999999999999810e-01
9.886000000000000343e-01,9.890999999999999792e-01,9.899000000000000021e-01,9.880999999999999783e-01,9.888000000000000123e-01,9.893999999999999462e-01,9.891999999999999682e-01,9.846000000000000307e-01,9.898000000000000131e-01,9.866000000000000325e-01
9.837000000000000188e-01,9.855000000000000426e-01,9.804000000000000492e-01,9.779999999999999805e-01,9.865000000000000435e-01,9.737000000000000099e-01,9.798999999999999932e-01,9.858000000000000096e-01,9.838000000000000078e-01,9.814000000000000501e-01
9.503000000000000336e-01,9.320000000000000506e-01,9.669999999999999707e-01,9.414000000000000146e-01,9.754000000000000448e-01,9.320000000000000506e-01,9.035999999999999588e-01,9.574000000000000288e-01,9.586000000000000076e-01,9.592000000000000526e-01
9.800999999999999712e-01,9.364000000000000101e-01,9.651999999999999469e-01,8.477000000000000091e-01,8.917000000000000481e-01,9.653000000000000469e-01,9.172000000000000153e-01,8.037999999999999590e-01,9.641999999999999460e-01,9.590999999999999526e-01
8.970000000000000195e-01,8.830000000000000071e-01,8.167999999999999705e-01,8.487000000000000099e-01,7.247000000000000108e-01,6.619000000000000439e-01,8.082000000000000295e-01,9.235999999999999766e-01,7.903000000000000025e-01,8.554000000000000492e-01
6.919999999999999485e-01,8.329999999999999627e-01,6.833000000000000185e-01,8.330999999999999517e-01,7.839000000000000412e-01,6.844000000000000083e-01,6.464999999999999636e-01,7.123000000000000442e-01,8.137999999999999678e-01,7.864999999999999769e-01
